kecamatan_id,kecamatan_nama,week_start,rainfall_mm,temp_mean_c,humidity_pct
33.74.12,Banyumanik,2024-08-26,0.2,28.9,55.9
33.74.12,Banyumanik,2024-09-02,16.7,28.8,61.3
33.74.12,Banyumanik,2024-09-09,31.4,27.1,71.1
33.74.12,Banyumanik,2024-09-16,2.8,27.3,61.1
33.74.12,Banyumanik,2024-09-23,49.9,27.1,77.6
33.74.12,Banyumanik,2024-09-30,7.6,28.6,68.3
33.74.12,Banyumanik,2024-10-07,14.0,29.2,63.7
33.74.12,Banyumanik,2024-10-14,9.5,27.8,66.6
33.74.12,Banyumanik,2024-10-21,8.4,28.1,68.3
33.74.12,Banyumanik,2024-10-28,59.4,27.6,75.0
33.74.12,Banyumanik,2024-11-04,43.5,27.0,78.4
33.74.12,Banyumanik,2024-11-11,48.0,27.3,79.1
33.74.12,Banyumanik,2024-11-18,65.9,26.6,84.4
33.74.12,Banyumanik,2024-11-25,113.2,26.8,84.6
33.74.12,Banyumanik,2024-12-02,110.7,25.8,89.4
33.74.12,Banyumanik,2024-12-09,86.0,26.0,87.7
33.74.12,Banyumanik,2024-12-16,106.9,26.0,85.9
33.74.12,Banyumanik,2024-12-23,108.6,25.7,88.9
33.74.12,Banyumanik,2024-12-30,85.2,25.3,87.9
33.74.12,Banyumanik,2025-01-06,77.7,25.7,86.4
33.74.12,Banyumanik,2025-01-13,91.4,25.6,88.0
33.74.12,Banyumanik,2025-01-20,85.2,25.4,88.7
33.74.12,Banyumanik,2025-01-27,68.5,24.9,87.0
33.74.12,Banyumanik,2025-02-03,34.1,25.9,82.1
33.74.12,Banyumanik,2025-02-10,44.6,25.9,83.7
33.74.12,Banyumanik,2025-02-17,69.2,25.5,86.6
33.74.12,Banyumanik,2025-02-24,111.8,25.5,88.1
33.74.12,Banyumanik,2025-03-03,100.2,26.0,85.9
33.74.12,Banyumanik,2025-03-10,56.8,25.8,86.6
33.74.12,Banyumanik,2025-03-17,46.8,25.9,84.1
33.74.12,Banyumanik,2025-03-24,54.0,26.3,83.9
33.74.12,Banyumanik,2025-03-31,67.4,25.8,85.1
33.74.12,Banyumanik,2025-04-07,50.0,26.5,82.4
33.74.12,Banyumanik,2025-04-14,52.2,26.1,85.1
33.74.12,Banyumanik,2025-04-21,50.7,26.3,82.9
33.74.12,Banyumanik,2025-04-28,47.3,26.7,76.7
33.74.12,Banyumanik,2025-05-05,53.2,26.6,82.3
33.74.12,Banyumanik,2025-05-12,86.9,25.7,87.9
33.74.12,Banyumanik,2025-05-19,81.9,25.6,87.1
33.74.12,Banyumanik,2025-05-26,33.4,26.3,82.7
33.74.12,Banyumanik,2025-06-02,5.6,26.9,77.3
33.74.12,Banyumanik,2025-06-09,19.5,26.4,78.9
33.74.12,Banyumanik,2025-06-16,41.9,25.9,80.1
33.74.12,Banyumanik,2025-06-23,17.8,26.7,73.1
33.74.12,Banyumanik,2025-06-30,32.7,26.6,75.3
33.74.12,Banyumanik,2025-07-07,3.0,26.6,66.0
33.74.12,Banyumanik,2025-07-14,9.1,26.6,69.1
33.74.12,Banyumanik,2025-07-21,4.5,26.8,69.1
33.74.12,Banyumanik,2025-07-28,13.8,27.6,68.4
33.74.12,Banyumanik,2025-08-04,30.8,26.6,77.0
33.74.12,Banyumanik,2025-08-11,32.0,26.3,71.9
33.74.12,Banyumanik,2025-08-18,60.9,26.2,77.1
33.74.12,Banyumanik,2025-08-25,10.6,27.0,67.1
33.74.12,Banyumanik,2025-09-01,1.7,28.2,59.9
33.74.12,Banyumanik,2025-09-08,24.3,26.9,73.6
33.74.12,Banyumanik,2025-09-15,50.2,26.6,75.6
33.74.12,Banyumanik,2025-09-22,15.7,27.9,69.9
33.74.12,Banyumanik,2025-09-29,29.5,27.1,73.0
33.74.12,Banyumanik,2025-10-06,1.4,28.5,63.4
33.74.12,Banyumanik,2025-10-13,25.0,28.9,67.6
33.74.12,Banyumanik,2025-10-20,199.9,26.0,87.1
33.74.12,Banyumanik,2025-10-27,68.1,26.1,85.0
33.74.12,Banyumanik,2025-11-03,61.9,26.1,84.4
33.74.12,Banyumanik,2025-11-10,105.5,25.5,88.0
33.74.12,Banyumanik,2025-11-17,83.8,25.9,85.6
33.74.12,Banyumanik,2025-11-24,29.2,26.7,78.9
33.74.12,Banyumanik,2025-12-01,60.6,26.0,84.7
33.74.12,Banyumanik,2025-12-08,73.1,25.5,88.6
33.74.12,Banyumanik,2025-12-15,69.5,26.0,82.7
33.74.12,Banyumanik,2025-12-22,84.2,26.1,87.0
33.74.12,Banyumanik,2025-12-29,32.1,25.6,85.3
33.74.13,Gunungpati,2020-12-28,76.3,24.0,90.7
33.74.13,Gunungpati,2021-01-04,184.0,24.1,89.6
33.74.13,Gunungpati,2021-01-11,104.8,24.2,87.7
33.74.13,Gunungpati,2021-01-18,97.8,23.6,91.4
33.74.13,Gunungpati,2021-01-25,109.9,23.3,91.1
33.74.13,Gunungpati,2021-02-01,84.5,23.5,91.3
33.74.13,Gunungpati,2021-02-08,171.4,23.8,92.7
33.74.13,Gunungpati,2021-02-15,189.6,23.4,91.4
33.74.13,Gunungpati,2021-02-22,83.5,23.9,89.7
33.74.13,Gunungpati,2021-03-01,83.8,24.2,87.6
33.74.13,Gunungpati,2021-03-08,109.2,23.8,88.4
33.74.13,Gunungpati,2021-03-15,80.5,24.7,88.6
33.74.13,Gunungpati,2021-03-22,112.0,24.5,90.7
33.74.13,Gunungpati,2021-03-29,73.2,25.1,86.3
33.74.13,Gunungpati,2021-04-05,63.5,24.9,87.9
33.74.13,Gunungpati,2021-04-12,72.5,24.7,87.3
33.74.13,Gunungpati,2021-04-19,11.4,24.9,79.3
33.74.13,Gunungpati,2021-04-26,25.8,25.3,82.9
33.74.13,Gunungpati,2021-05-03,40.9,25.5,82.1
33.74.13,Gunungpati,2021-05-10,1.8,26.4,74.3
33.74.13,Gunungpati,2021-05-17,27.6,25.6,82.6
33.74.13,Gunungpati,2021-05-24,103.2,25.5,83.6
33.74.13,Gunungpati,2021-05-31,17.8,25.7,83.3
33.74.13,Gunungpati,2021-06-07,21.5,25.4,82.6
33.74.13,Gunungpati,2021-06-14,80.3,24.3,87.4
33.74.13,Gunungpati,2021-06-21,63.2,24.5,86.1
33.74.13,Gunungpati,2021-06-28,20.7,25.0,81.0
33.74.13,Gunungpati,2021-07-05,10.1,25.4,71.7
33.74.13,Gunungpati,2021-07-12,2.0,26.1,65.3
33.74.13,Gunungpati,2021-07-19,1.7,26.6,66.4
33.74.13,Gunungpati,2021-07-26,6.4,26.2,61.7
33.74.13,Gunungpati,2021-08-02,24.8,26.3,70.4
33.74.13,Gunungpati,2021-08-09,26.3,26.3,67.4
33.74.13,Gunungpati,2021-08-16,27.7,25.9,71.1
33.74.13,Gunungpati,2021-08-23,4.6,26.2,63.0
33.74.13,Gunungpati,2021-08-30,9.2,26.4,64.7
33.74.13,Gunungpati,2021-09-06,25.1,26.4,68.7
33.74.13,Gunungpati,2021-09-13,35.0,25.8,75.9
33.74.13,Gunungpati,2021-09-20,54.2,25.9,75.0
33.74.13,Gunungpati,2021-09-27,10.8,26.0,73.6
33.74.13,Gunungpati,2021-10-04,15.1,26.0,67.0
33.74.13,Gunungpati,2021-10-11,19.1,27.2,65.9
33.74.13,Gunungpati,2021-10-18,51.3,25.6,81.9
33.74.13,Gunungpati,2021-10-25,90.3,25.4,83.4
33.74.13,Gunungpati,2021-11-01,83.4,25.1,85.9
33.74.13,Gunungpati,2021-11-08,135.3,24.6,87.7
33.74.13,Gunungpati,2021-11-15,85.6,24.4,87.9
33.74.13,Gunungpati,2021-11-22,176.3,24.3,89.3
33.74.13,Gunungpati,2021-11-29,98.9,24.6,85.9
33.74.13,Gunungpati,2021-12-06,90.4,24.4,88.7
33.74.13,Gunungpati,2021-12-13,124.1,24.9,88.3
33.74.13,Gunungpati,2021-12-20,76.2,24.4,88.7
33.74.13,Gunungpati,2021-12-27,152.8,24.2,88.0
33.74.13,Gunungpati,2022-01-03,89.5,24.5,82.1
33.74.13,Gunungpati,2022-01-10,98.0,23.6,89.0
33.74.13,Gunungpati,2022-01-17,127.6,23.8,88.7
33.74.13,Gunungpati,2022-01-24,48.3,24.5,86.7
33.74.13,Gunungpati,2022-01-31,96.7,24.2,87.4
33.74.13,Gunungpati,2022-02-07,86.6,24.1,88.1
33.74.13,Gunungpati,2022-02-14,64.4,24.3,86.7
33.74.13,Gunungpati,2022-02-21,70.8,24.4,84.6
33.74.13,Gunungpati,2022-02-28,139.2,24.4,87.9
33.74.13,Gunungpati,2022-03-07,196.8,24.2,90.4
33.74.13,Gunungpati,2022-03-14,126.9,24.7,88.6
33.74.13,Gunungpati,2022-03-21,58.1,24.8,85.9
33.74.13,Gunungpati,2022-03-28,89.3,24.9,85.1
33.74.13,Gunungpati,2022-04-04,93.4,24.6,84.3
33.74.13,Gunungpati,2022-04-11,26.0,25.5,79.3
33.74.13,Gunungpati,2022-04-18,80.3,24.9,85.7
33.74.13,Gunungpati,2022-04-25,76.1,24.8,87.0
33.74.13,Gunungpati,2022-05-02,34.4,25.7,81.4
33.74.13,Gunungpati,2022-05-09,97.6,25.1,88.4
33.74.13,Gunungpati,2022-05-16,59.0,24.9,86.3
33.74.13,Gunungpati,2022-05-23,24.4,24.9,82.1
33.74.13,Gunungpati,2022-05-30,57.1,25.0,83.4
33.74.13,Gunungpati,2022-06-06,40.1,24.7,84.3
33.74.13,Gunungpati,2022-06-13,48.8,24.3,85.7
33.74.13,Gunungpati,2022-06-20,35.4,24.8,79.3
33.74.13,Gunungpati,2022-06-27,30.3,25.0,74.9
33.74.13,Gunungpati,2022-07-04,36.2,24.9,76.6
33.74.13,Gunungpati,2022-07-11,44.1,24.7,81.7
33.74.13,Gunungpati,2022-07-18,10.6,25.1,77.9
33.74.13,Gunungpati,2022-07-25,0.1,25.2,70.3
33.74.13,Gunungpati,2022-08-01,13.9,25.6,72.6
33.74.13,Gunungpati,2022-08-08,54.4,25.8,73.6
33.74.13,Gunungpati,2022-08-15,14.2,25.5,74.0
33.74.13,Gunungpati,2022-08-22,12.5,25.6,68.7
33.74.13,Gunungpati,2022-08-29,12.3,26.0,70.6
33.74.13,Gunungpati,2022-09-05,82.3,24.9,81.9
33.74.13,Gunungpati,2022-09-12,8.7,26.0,71.7
33.74.13,Gunungpati,2022-09-19,22.9,26.1,71.1
33.74.13,Gunungpati,2022-09-26,53.7,26.1,71.4
33.74.13,Gunungpati,2022-10-03,145.4,24.3,86.1
33.74.13,Gunungpati,2022-10-10,101.6,24.6,84.3
33.74.13,Gunungpati,2022-10-17,119.4,24.4,87.6
33.74.13,Gunungpati,2022-10-24,130.6,24.3,82.0
33.74.13,Gunungpati,2022-10-31,144.3,24.8,83.4
33.74.13,Gunungpati,2022-11-07,147.0,24.3,88.4
33.74.13,Gunungpati,2022-11-14,93.2,24.5,87.1
33.74.13,Gunungpati,2022-11-21,159.9,24.2,88.0
33.74.13,Gunungpati,2022-11-28,129.6,24.3,86.1
33.74.13,Gunungpati,2022-12-05,65.2,25.0,82.7
33.74.13,Gunungpati,2022-12-12,83.3,24.8,83.6
33.74.13,Gunungpati,2022-12-19,117.7,24.2,87.1
33.74.13,Gunungpati,2022-12-26,81.3,23.1,91.0
33.74.13,Gunungpati,2023-01-02,106.9,24.0,86.6
33.74.13,Gunungpati,2023-01-09,63.6,24.5,84.3
33.74.13,Gunungpati,2023-01-16,102.2,24.1,87.3
33.74.13,Gunungpati,2023-01-23,115.7,23.8,88.7
33.74.13,Gunungpati,2023-01-30,59.2,24.2,87.1
33.74.13,Gunungpati,2023-02-06,82.1,23.9,87.6
33.74.13,Gunungpati,2023-02-13,192.6,23.8,88.6
33.74.13,Gunungpati,2023-02-20,82.4,23.7,88.3
33.74.13,Gunungpati,2023-02-27,162.4,23.4,89.6
33.74.13,Gunungpati,2023-03-06,81.6,24.5,85.7
33.74.13,Gunungpati,2023-03-13,64.2,24.5,85.7
33.74.13,Gunungpati,2023-03-20,88.6,25.1,85.1
33.74.13,Gunungpati,2023-03-27,120.0,24.3,87.3
33.74.13,Gunungpati,2023-04-03,56.0,24.6,82.7
33.74.13,Gunungpati,2023-04-10,145.5,24.6,86.6
33.74.13,Gunungpati,2023-04-17,73.9,25.4,83.9
33.74.13,Gunungpati,2023-04-24,49.6,25.4,84.1
33.74.13,Gunungpati,2023-05-01,65.1,25.4,85.9
33.74.13,Gunungpati,2023-05-08,24.8,25.7,80.7
33.74.13,Gunungpati,2023-05-15,6.0,25.3,73.0
33.74.13,Gunungpati,2023-05-22,2.8,25.8,72.0
33.74.13,Gunungpati,2023-05-29,4.3,26.5,69.7
33.74.13,Gunungpati,2023-06-05,27.0,25.8,75.9
33.74.13,Gunungpati,2023-06-12,13.8,26.1,74.4
33.74.13,Gunungpati,2023-06-19,17.1,25.7,74.4
33.74.13,Gunungpati,2023-06-26,14.0,25.9,71.9
33.74.13,Gunungpati,2023-07-03,43.7,25.4,77.1
33.74.13,Gunungpati,2023-07-10,9.0,25.6,72.1
33.74.13,Gunungpati,2023-07-17,0.0,25.7,63.0
33.74.13,Gunungpati,2023-07-24,2.7,25.5,65.6
33.74.13,Gunungpati,2023-07-31,2.4,26.8,62.7
33.74.13,Gunungpati,2023-08-07,2.2,25.6,66.0
33.74.13,Gunungpati,2023-08-14,0.3,26.3,59.3
33.74.13,Gunungpati,2023-08-21,2.3,26.7,62.0
33.74.13,Gunungpati,2023-08-28,0.0,26.1,59.4
33.74.13,Gunungpati,2023-09-04,0.2,26.6,56.0
33.74.13,Gunungpati,2023-09-11,10.0,27.3,60.0
33.74.13,Gunungpati,2023-09-18,2.2,26.8,57.0
33.74.13,Gunungpati,2023-09-25,2.8,27.7,56.3
33.74.13,Gunungpati,2023-10-02,2.7,28.0,60.9
33.74.13,Gunungpati,2023-10-09,8.0,27.9,63.0
33.74.13,Gunungpati,2023-10-16,4.2,28.3,63.0
33.74.13,Gunungpati,2023-10-23,17.8,27.7,65.4
33.74.13,Gunungpati,2023-10-30,31.6,27.2,73.3
33.74.13,Gunungpati,2023-11-06,32.6,26.8,76.7
33.74.13,Gunungpati,2023-11-13,51.3,26.6,77.0
33.74.13,Gunungpati,2023-11-20,52.2,26.5,79.1
33.74.13,Gunungpati,2023-11-27,130.8,25.2,85.4
33.74.13,Gunungpati,2023-12-04,104.4,25.3,86.6
33.74.13,Gunungpati,2023-12-11,17.1,26.2,75.7
33.74.13,Gunungpati,2023-12-18,6.4,26.6,72.0
33.74.13,Gunungpati,2023-12-25,92.4,25.7,86.1
33.74.13,Gunungpati,2024-01-01,128.1,25.1,89.4
33.74.13,Gunungpati,2024-01-08,86.7,25.4,86.4
33.74.13,Gunungpati,2024-01-15,84.4,25.1,87.3
33.74.13,Gunungpati,2024-01-22,96.3,24.8,88.1
33.74.13,Gunungpati,2024-01-29,156.1,24.7,89.0
33.74.13,Gunungpati,2024-02-05,157.7,24.6,88.4
33.74.13,Gunungpati,2024-02-12,122.1,25.3,88.7
33.74.13,Gunungpati,2024-02-19,96.2,25.6,87.1
33.74.13,Gunungpati,2024-02-26,109.5,25.3,88.0
33.74.13,Gunungpati,2024-03-04,170.8,25.2,89.4
33.74.13,Gunungpati,2024-03-11,82.3,24.4,90.4
33.74.13,Gunungpati,2024-03-18,27.3,25.6,83.6
33.74.13,Gunungpati,2024-03-25,70.3,26.0,84.0
33.74.13,Gunungpati,2024-04-01,59.9,25.8,88.3
33.74.13,Gunungpati,2024-04-08,106.6,25.7,87.4
33.74.13,Gunungpati,2024-04-15,86.3,25.9,86.9
33.74.13,Gunungpati,2024-04-22,117.4,26.0,86.0
33.74.13,Gunungpati,2024-04-29,5.4,26.8,77.7
33.74.13,Gunungpati,2024-05-06,7.2,26.8,74.1
33.74.13,Gunungpati,2024-05-13,3.6,27.4,72.0
33.74.13,Gunungpati,2024-05-20,31.4,26.5,77.6
33.74.13,Gunungpati,2024-05-27,18.0,26.9,78.0
33.74.13,Gunungpati,2024-06-03,11.4,26.1,78.9
33.74.13,Gunungpati,2024-06-10,36.8,25.6,83.0
33.74.13,Gunungpati,2024-06-17,1.0,26.0,68.7
33.74.13,Gunungpati,2024-06-24,26.0,26.3,78.3
33.74.13,Gunungpati,2024-07-01,48.7,25.4,81.6
33.74.13,Gunungpati,2024-07-08,0.9,25.2,70.9
33.74.13,Gunungpati,2024-07-15,0.2,25.8,63.9
33.74.13,Gunungpati,2024-07-22,1.3,26.4,65.4
33.74.13,Gunungpati,2024-07-29,20.1,26.3,69.4
33.74.13,Gunungpati,2024-08-05,4.5,26.1,69.1
33.74.13,Gunungpati,2024-08-12,0.0,26.0,59.3
33.74.13,Gunungpati,2024-08-19,0.1,26.7,63.4
33.74.13,Gunungpati,2024-08-26,2.6,27.3,58.0
33.74.13,Gunungpati,2024-09-02,24.2,27.4,63.3
33.74.13,Gunungpati,2024-09-09,42.2,26.0,71.9
33.74.13,Gunungpati,2024-09-16,3.1,26.2,63.0
33.74.13,Gunungpati,2024-09-23,45.9,26.0,79.7
33.74.13,Gunungpati,2024-09-30,10.8,27.1,72.1
33.74.13,Gunungpati,2024-10-07,16.0,27.7,67.6
33.74.13,Gunungpati,2024-10-14,12.3,26.5,68.1
33.74.13,Gunungpati,2024-10-21,28.5,26.7,70.4
33.74.13,Gunungpati,2024-10-28,78.6,26.3,77.7
33.74.13,Gunungpati,2024-11-04,63.7,26.0,80.3
33.74.13,Gunungpati,2024-11-11,68.9,26.0,82.3
33.74.13,Gunungpati,2024-11-18,81.7,25.4,86.3
33.74.13,Gunungpati,2024-11-25,95.8,25.7,84.3
33.74.13,Gunungpati,2024-12-02,141.3,24.7,90.6
33.74.13,Gunungpati,2024-12-09,132.9,25.0,88.0
33.74.13,Gunungpati,2024-12-16,144.1,25.0,87.1
33.74.13,Gunungpati,2024-12-23,138.3,24.7,88.4
33.74.13,Gunungpati,2024-12-30,153.5,24.2,88.3
33.74.13,Gunungpati,2025-01-06,111.0,24.6,87.9
33.74.13,Gunungpati,2025-01-13,141.4,24.5,88.3
33.74.13,Gunungpati,2025-01-20,149.8,24.3,90.6
33.74.13,Gunungpati,2025-01-27,113.9,23.6,90.9
33.74.13,Gunungpati,2025-02-03,69.2,24.6,86.3
33.74.13,Gunungpati,2025-02-10,65.7,24.7,84.9
33.74.13,Gunungpati,2025-02-17,102.1,24.2,89.6
33.74.13,Gunungpati,2025-02-24,160.9,24.3,90.6
33.74.13,Gunungpati,2025-03-03,103.9,24.9,87.7
33.74.13,Gunungpati,2025-03-10,94.6,24.7,88.3
33.74.13,Gunungpati,2025-03-17,90.6,24.8,85.9
33.74.13,Gunungpati,2025-03-24,80.8,25.2,85.6
33.74.13,Gunungpati,2025-03-31,87.6,24.5,87.7
33.74.13,Gunungpati,2025-04-07,59.4,25.2,84.7
33.74.13,Gunungpati,2025-04-14,98.3,24.9,87.3
33.74.13,Gunungpati,2025-04-21,104.5,25.0,85.0
33.74.13,Gunungpati,2025-04-28,59.1,25.4,79.9
33.74.13,Gunungpati,2025-05-05,81.0,25.6,83.9
33.74.13,Gunungpati,2025-05-12,145.7,24.7,89.4
33.74.13,Gunungpati,2025-05-19,84.9,24.6,88.7
33.74.13,Gunungpati,2025-05-26,44.5,25.4,82.9
33.74.13,Gunungpati,2025-06-02,11.2,25.8,78.6
33.74.13,Gunungpati,2025-06-09,32.1,25.4,80.7
33.74.13,Gunungpati,2025-06-16,52.2,24.7,83.1
33.74.13,Gunungpati,2025-06-23,35.5,25.4,76.7
33.74.13,Gunungpati,2025-06-30,41.0,25.2,79.1
33.74.13,Gunungpati,2025-07-07,7.9,25.3,69.3
33.74.13,Gunungpati,2025-07-14,8.5,25.3,71.3
33.74.13,Gunungpati,2025-07-21,6.7,25.6,71.0
33.74.13,Gunungpati,2025-07-28,15.5,26.2,72.4
33.74.13,Gunungpati,2025-08-04,27.2,25.4,80.1
33.74.13,Gunungpati,2025-08-11,24.7,25.0,74.7
33.74.13,Gunungpati,2025-08-18,58.1,24.9,79.4
33.74.13,Gunungpati,2025-08-25,30.4,25.4,70.9
33.74.13,Gunungpati,2025-09-01,2.2,26.5,64.3
33.74.13,Gunungpati,2025-09-08,36.9,25.7,75.6
33.74.13,Gunungpati,2025-09-15,85.5,25.3,78.9
33.74.13,Gunungpati,2025-09-22,8.9,26.6,72.4
33.74.13,Gunungpati,2025-09-29,20.6,25.8,74.7
33.74.13,Gunungpati,2025-10-06,7.4,26.9,67.0
33.74.13,Gunungpati,2025-10-13,24.1,27.2,72.9
33.74.13,Gunungpati,2025-10-20,237.5,24.9,88.1
33.74.13,Gunungpati,2025-10-27,69.1,25.0,85.9
33.74.13,Gunungpati,2025-11-03,69.7,25.1,84.3
33.74.13,Gunungpati,2025-11-10,167.8,24.6,88.4
33.74.13,Gunungpati,2025-11-17,125.2,24.8,86.6
33.74.13,Gunungpati,2025-11-24,38.1,25.8,76.9
33.74.13,Gunungpati,2025-12-01,75.6,25.0,85.3
33.74.13,Gunungpati,2025-12-08,103.3,24.6,89.0
33.74.13,Gunungpati,2025-12-15,102.2,25.1,83.4
33.74.13,Gunungpati,2025-12-22,99.9,25.1,87.3
33.74.13,Gunungpati,2025-12-29,40.8,24.4,87.3
33.74.14,Mijen,2020-12-28,37.7,24.6,88.3
33.74.14,Mijen,2021-01-04,176.3,24.7,90.1
33.74.14,Mijen,2021-01-11,112.3,24.8,87.3
33.74.14,Mijen,2021-01-18,110.5,24.0,93.1
33.74.14,Mijen,2021-01-25,98.0,23.8,92.4
33.74.14,Mijen,2021-02-01,90.7,24.0,93.7
33.74.14,Mijen,2021-02-08,178.8,24.3,94.3
33.74.14,Mijen,2021-02-15,241.5,23.7,93.1
33.74.14,Mijen,2021-02-22,86.6,24.4,90.6
33.74.14,Mijen,2021-03-01,76.3,24.7,88.0
33.74.14,Mijen,2021-03-08,93.9,24.2,89.7
33.74.14,Mijen,2021-03-15,88.5,25.2,88.4
33.74.14,Mijen,2021-03-22,133.6,25.2,90.0
33.74.14,Mijen,2021-03-29,89.0,25.5,87.4
33.74.14,Mijen,2021-04-05,64.2,25.4,89.0
33.74.14,Mijen,2021-04-12,86.4,25.3,88.1
33.74.14,Mijen,2021-04-19,18.1,25.6,80.0
33.74.14,Mijen,2021-04-26,33.4,25.9,84.1
33.74.14,Mijen,2021-05-03,39.3,25.9,84.0
33.74.14,Mijen,2021-05-10,5.9,26.8,77.4
33.74.14,Mijen,2021-05-17,34.5,25.9,84.9
33.74.14,Mijen,2021-05-24,117.7,26.0,85.3
33.74.14,Mijen,2021-05-31,18.0,26.3,84.9
33.74.14,Mijen,2021-06-07,32.7,25.8,83.7
33.74.14,Mijen,2021-06-14,103.1,24.8,89.0
33.74.14,Mijen,2021-06-21,91.4,25.0,87.6
33.74.14,Mijen,2021-06-28,38.2,25.3,84.0
33.74.14,Mijen,2021-07-05,13.4,25.5,76.9
33.74.14,Mijen,2021-07-12,2.7,25.9,72.1
33.74.14,Mijen,2021-07-19,4.0,26.5,72.3
33.74.14,Mijen,2021-07-26,5.5,26.2,67.0
33.74.14,Mijen,2021-08-02,24.3,26.6,74.0
33.74.14,Mijen,2021-08-09,18.1,26.7,70.3
33.74.14,Mijen,2021-08-16,26.2,26.4,71.7
33.74.14,Mijen,2021-08-23,4.4,26.4,65.7
33.74.14,Mijen,2021-08-30,9.5,26.4,69.4
33.74.14,Mijen,2021-09-06,26.2,26.8,70.6
33.74.14,Mijen,2021-09-13,31.3,26.3,77.4
33.74.14,Mijen,2021-09-20,57.2,26.4,77.1
33.74.14,Mijen,2021-09-27,9.3,26.5,74.4
33.74.14,Mijen,2021-10-04,6.7,26.4,68.0
33.74.14,Mijen,2021-10-11,22.7,27.4,68.1
33.74.14,Mijen,2021-10-18,58.6,26.2,82.4
33.74.14,Mijen,2021-10-25,104.0,25.9,84.7
33.74.14,Mijen,2021-11-01,81.2,25.6,86.7
33.74.14,Mijen,2021-11-08,128.6,25.3,86.9
33.74.14,Mijen,2021-11-15,132.5,25.0,88.9
33.74.14,Mijen,2021-11-22,126.3,24.9,88.7
33.74.14,Mijen,2021-11-29,63.2,25.3,84.7
33.74.14,Mijen,2021-12-06,90.0,25.0,89.0
33.74.14,Mijen,2021-12-13,124.3,25.5,87.4
33.74.14,Mijen,2021-12-20,79.6,25.0,88.4
33.74.14,Mijen,2021-12-27,131.3,24.9,87.4
33.74.14,Mijen,2022-01-03,68.3,25.1,81.4
33.74.14,Mijen,2022-01-10,120.7,23.9,91.6
33.74.14,Mijen,2022-01-17,125.0,24.3,89.9
33.74.14,Mijen,2022-01-24,44.2,24.9,88.3
33.74.14,Mijen,2022-01-31,99.7,24.6,89.0
33.74.14,Mijen,2022-02-07,104.4,24.5,89.9
33.74.14,Mijen,2022-02-14,92.7,24.9,86.3
33.74.14,Mijen,2022-02-21,78.4,24.9,84.9
33.74.14,Mijen,2022-02-28,107.7,24.9,88.0
33.74.14,Mijen,2022-03-07,196.5,24.7,91.0
33.74.14,Mijen,2022-03-14,146.9,25.3,88.4
33.74.14,Mijen,2022-03-21,66.9,25.3,86.6
33.74.14,Mijen,2022-03-28,111.3,25.4,86.1
33.74.14,Mijen,2022-04-04,73.5,25.4,83.1
33.74.14,Mijen,2022-04-11,34.7,25.8,81.9
33.74.14,Mijen,2022-04-18,83.0,25.4,87.1
33.74.14,Mijen,2022-04-25,86.6,25.4,88.1
33.74.14,Mijen,2022-05-02,48.9,26.3,82.9
33.74.14,Mijen,2022-05-09,103.9,25.7,88.4
33.74.14,Mijen,2022-05-16,71.4,25.5,87.4
33.74.14,Mijen,2022-05-23,19.8,25.4,83.1
33.74.14,Mijen,2022-05-30,50.4,25.5,83.6
33.74.14,Mijen,2022-06-06,57.8,25.2,86.0
33.74.14,Mijen,2022-06-13,86.1,24.7,88.0
33.74.14,Mijen,2022-06-20,49.6,25.3,81.6
33.74.14,Mijen,2022-06-27,53.5,25.5,77.0
33.74.14,Mijen,2022-07-04,25.6,25.2,79.6
33.74.14,Mijen,2022-07-11,67.8,25.2,84.3
33.74.14,Mijen,2022-07-18,11.8,25.5,79.1
33.74.14,Mijen,2022-07-25,0.0,25.4,73.7
33.74.14,Mijen,2022-08-01,17.0,26.0,74.4
33.74.14,Mijen,2022-08-08,64.2,26.1,76.0
33.74.14,Mijen,2022-08-15,22.3,25.8,76.6
33.74.14,Mijen,2022-08-22,8.5,25.8,72.1
33.74.14,Mijen,2022-08-29,18.7,26.3,72.9
33.74.14,Mijen,2022-09-05,67.4,25.3,84.4
33.74.14,Mijen,2022-09-12,14.5,26.3,75.3
33.74.14,Mijen,2022-09-19,34.6,26.2,75.4
33.74.14,Mijen,2022-09-26,66.3,26.1,76.0
33.74.14,Mijen,2022-10-03,150.6,25.0,86.0
33.74.14,Mijen,2022-10-10,86.1,25.3,83.9
33.74.14,Mijen,2022-10-17,119.2,25.0,88.0
33.74.14,Mijen,2022-10-24,61.6,25.0,80.7
33.74.14,Mijen,2022-10-31,164.0,25.4,83.7
33.74.14,Mijen,2022-11-07,136.1,24.9,88.9
33.74.14,Mijen,2022-11-14,70.9,25.0,88.1
33.74.14,Mijen,2022-11-21,130.0,24.9,87.3
33.74.14,Mijen,2022-11-28,91.0,25.0,84.7
33.74.14,Mijen,2022-12-05,72.6,25.6,83.0
33.74.14,Mijen,2022-12-12,85.2,25.4,83.4
33.74.14,Mijen,2022-12-19,108.6,24.6,87.9
33.74.14,Mijen,2022-12-26,104.1,23.5,93.0
33.74.14,Mijen,2023-01-02,102.9,24.5,86.7
33.74.14,Mijen,2023-01-09,61.2,25.3,83.3
33.74.14,Mijen,2023-01-16,81.3,24.7,87.1
33.74.14,Mijen,2023-01-23,129.9,24.3,89.6
33.74.14,Mijen,2023-01-30,87.8,24.6,88.7
