kecamatan_id,kecamatan_nama,month_start,rainfall_mm,temp_mean_c,humidity_pct
33.74.13,Gunungpati,2023-03-01,423.4,24.5,86.3
33.74.13,Gunungpati,2023-04-01,386.1,24.9,84.6
33.74.13,Gunungpati,2023-05-01,99.6,25.6,77.0
33.74.13,Gunungpati,2023-06-01,70.2,26.0,73.8
33.74.13,Gunungpati,2023-07-01,60.5,25.6,69.4
33.74.13,Gunungpati,2023-08-01,7.2,26.4,62.6
33.74.13,Gunungpati,2023-09-01,15.1,27.0,57.0
33.74.13,Gunungpati,2023-10-01,36.3,27.9,63.1
33.74.13,Gunungpati,2023-11-01,233.5,26.5,78.3
33.74.13,Gunungpati,2023-12-01,281.8,25.9,80.8
33.74.13,Gunungpati,2024-01-01,427.0,25.1,87.9
33.74.13,Gunungpati,2024-02-01,553.7,25.1,88.2
33.74.13,Gunungpati,2024-03-01,407.1,25.3,87.0
33.74.13,Gunungpati,2024-04-01,371.3,25.9,86.7
33.74.13,Gunungpati,2024-05-01,51.0,26.9,75.3
33.74.13,Gunungpati,2024-06-01,88.7,26.0,77.5
33.74.13,Gunungpati,2024-07-01,53.5,25.8,69.8
33.74.13,Gunungpati,2024-08-01,24.2,26.5,63.8
33.74.13,Gunungpati,2024-09-01,116.5,26.4,69.3
33.74.13,Gunungpati,2024-10-01,74.2,27.0,69.7
33.74.13,Gunungpati,2024-11-01,364.7,25.7,83.6
33.74.13,Gunungpati,2024-12-01,609.8,24.8,88.4
33.74.13,Gunungpati,2025-01-01,621.9,24.2,89.4
33.74.13,Gunungpati,2025-02-01,389.6,24.4,87.9
33.74.13,Gunungpati,2025-03-01,400.4,24.9,86.9
33.74.13,Gunungpati,2025-04-01,341.4,25.0,84.9
33.74.13,Gunungpati,2025-05-01,411.4,25.1,86.1
33.74.13,Gunungpati,2025-06-01,133.4,25.3,79.8
33.74.13,Gunungpati,2025-07-01,68.5,25.5,72.7
33.74.13,Gunungpati,2025-08-01,150.6,25.3,75.7
33.74.13,Gunungpati,2025-09-01,145.8,26.0,73.1
33.74.13,Gunungpati,2025-10-01,337.6,26.0,77.4
33.74.13,Gunungpati,2025-11-01,409.6,25.1,83.9
33.74.13,Gunungpati,2025-12-01,421.8,24.9,86.4
33.74.13,Gunungpati,2026-01-01,508.3,23.9,87.3
33.74.13,Gunungpati,2026-02-01,478.9,24.2,86.9
33.74.13,Gunungpati,2026-03-01,341.6,24.7,84.4
33.74.13,Gunungpati,2026-04-01,236.5,25.8,81.6
33.74.13,Gunungpati,2026-05-01,140.9,25.9,81.8
33.74.13,Gunungpati,2026-06-01,45.6,25.7,75.7
33.74.13,Gunungpati,2026-07-01,16.8,25.1,69.5
33.74.13,Gunungpati,2026-08-01,22.9,25.6,72.6
33.74.13,Gunungpati,2026-09-01,30.3,26.2,68.0
33.74.14,Mijen,2021-01-01,534.8,24.3,90.5
33.74.14,Mijen,2021-02-01,597.6,24.1,92.9
33.74.14,Mijen,2021-03-01,448.3,24.9,89.1
33.74.14,Mijen,2021-04-01,231.2,25.5,85.4
33.74.14,Mijen,2021-05-01,207.6,26.2,83.2
33.74.14,Mijen,2021-06-01,272.9,25.4,86.2
33.74.14,Mijen,2021-07-01,27.3,26.0,73.3
33.74.14,Mijen,2021-08-01,82.9,26.5,70.7
33.74.14,Mijen,2021-09-01,121.9,26.4,73.8
33.74.14,Mijen,2021-10-01,196.2,26.5,75.6
33.74.14,Mijen,2021-11-01,484.2,25.2,87.6
33.74.14,Mijen,2021-12-01,453.3,25.1,87.7
33.74.14,Mijen,2022-01-01,390.0,24.6,87.7
33.74.14,Mijen,2022-02-01,377.6,24.7,87.6
33.74.14,Mijen,2022-03-01,558.8,25.1,88.0
33.74.14,Mijen,2022-04-01,330.0,25.4,85.2
33.74.14,Mijen,2022-05-01,248.2,25.8,85.1
33.74.14,Mijen,2022-06-01,291.1,25.1,83.9
33.74.14,Mijen,2022-07-01,110.9,25.4,79.1
33.74.14,Mijen,2022-08-01,126.3,25.9,74.8
33.74.14,Mijen,2022-09-01,170.9,26.1,76.5
33.74.14,Mijen,2022-10-01,434.4,25.1,84.2
33.74.14,Mijen,2022-11-01,559.1,25.0,87.3
33.74.14,Mijen,2022-12-01,390.2,24.8,86.3
33.74.14,Mijen,2023-01-01,427.5,24.7,86.9
33.74.14,Mijen,2023-02-01,463.1,24.2,89.8
33.74.14,Mijen,2023-03-01,444.6,25.0,87.5
33.74.14,Mijen,2023-04-01,359.6,25.5,85.2
33.74.14,Mijen,2023-05-01,162.5,26.2,77.9
33.74.14,Mijen,2023-06-01,81.2,26.4,75.1
33.74.14,Mijen,2023-07-01,54.5,25.8,72.1
33.74.14,Mijen,2023-08-01,12.5,26.7,64.5
33.74.14,Mijen,2023-09-01,26.1,27.5,57.9
33.74.14,Mijen,2023-10-01,63.8,28.4,64.7
33.74.14,Mijen,2023-11-01,265.3,27.2,77.5
33.74.14,Mijen,2023-12-01,274.7,26.4,81.0
33.74.14,Mijen,2024-01-01,441.4,25.7,87.9
33.74.14,Mijen,2024-02-01,512.0,25.6,88.8
33.74.14,Mijen,2024-03-01,401.1,25.8,88.3
33.74.14,Mijen,2024-04-01,442.0,26.5,87.4
33.74.14,Mijen,2024-05-01,88.5,27.3,77.1
33.74.14,Mijen,2024-06-01,125.1,26.3,80.3
33.74.14,Mijen,2024-07-01,66.9,26.1,72.0
33.74.14,Mijen,2024-08-01,21.8,26.9,65.0
33.74.14,Mijen,2024-09-01,147.0,26.9,71.0
33.74.14,Mijen,2024-10-01,80.8,27.5,70.5
33.74.14,Mijen,2024-11-01,451.3,26.1,85.0
33.74.14,Mijen,2024-12-01,566.8,25.4,88.7
33.74.14,Mijen,2025-01-01,566.4,24.8,90.3
33.74.14,Mijen,2025-02-01,417.5,24.8,89.5
33.74.14,Mijen,2025-03-01,381.5,25.4,88.0
33.74.14,Mijen,2025-04-01,315.0,25.5,86.2
33.74.14,Mijen,2025-05-01,384.8,25.6,87.3
33.74.14,Mijen,2025-06-01,156.4,25.9,80.9
33.74.14,Mijen,2025-07-01,65.0,26.0,73.8
33.74.14,Mijen,2025-08-01,128.1,25.9,76.7
33.74.14,Mijen,2025-09-01,185.1,26.5,74.7
33.74.14,Mijen,2025-10-01,325.5,26.6,78.1
33.74.14,Mijen,2025-11-01,358.9,25.7,83.8
33.74.14,Mijen,2025-12-01,431.6,25.4,86.6
33.74.14,Mijen,2026-01-01,464.1,24.4,89.0
33.74.14,Mijen,2026-02-01,535.6,24.6,88.3
33.74.14,Mijen,2026-03-01,345.5,25.2,85.6
33.74.14,Mijen,2026-04-01,257.4,26.2,83.4
33.74.14,Mijen,2026-05-01,170.7,26.3,83.4
33.74.14,Mijen,2026-06-01,44.0,26.2,76.9
33.74.14,Mijen,2026-07-01,21.1,25.6,71.0
33.74.14,Mijen,2026-08-01,23.0,26.0,74.2
33.74.14,Mijen,2026-09-01,33.4,26.5,70.0
33.74.15,Ngaliyan,2021-01-01,407.8,25.3,88.7
33.74.15,Ngaliyan,2021-02-01,481.9,25.1,89.0
33.74.15,Ngaliyan,2021-03-01,238.6,25.9,87.9
33.74.15,Ngaliyan,2021-04-01,116.5,26.5,83.8
33.74.15,Ngaliyan,2021-05-01,166.6,27.3,79.5
33.74.15,Ngaliyan,2021-06-01,123.0,26.6,82.5
33.74.15,Ngaliyan,2021-07-01,11.5,27.6,66.8
33.74.15,Ngaliyan,2021-08-01,54.9,27.9,67.0
33.74.15,Ngaliyan,2021-09-01,54.3,27.7,69.6
33.74.15,Ngaliyan,2021-10-01,95.3,27.6,73.5
33.74.15,Ngaliyan,2021-11-01,351.0,26.1,87.1
33.74.15,Ngaliyan,2021-12-01,506.2,25.9,87.7
33.74.15,Ngaliyan,2022-01-01,304.4,25.6,86.4
33.74.15,Ngaliyan,2022-02-01,322.0,25.7,85.8
33.74.15,Ngaliyan,2022-03-01,371.9,26.0,87.1
33.74.15,Ngaliyan,2022-04-01,180.4,26.5,83.7
33.74.15,Ngaliyan,2022-05-01,189.5,26.7,83.3
33.74.15,Ngaliyan,2022-06-01,180.9,26.1,82.4
33.74.15,Ngaliyan,2022-07-01,71.1,26.6,75.4
33.74.15,Ngaliyan,2022-08-01,53.8,27.2,71.0
33.74.15,Ngaliyan,2022-09-01,86.0,27.4,73.2
33.74.15,Ngaliyan,2022-10-01,341.3,26.0,84.8
33.74.15,Ngaliyan,2022-11-01,391.0,25.9,86.5
33.74.15,Ngaliyan,2022-12-01,312.9,25.8,85.6
33.74.15,Ngaliyan,2023-01-01,338.0,25.5,86.5
33.74.15,Ngaliyan,2023-02-01,392.6,25.3,86.8
33.74.15,Ngaliyan,2023-03-01,323.7,25.9,86.2
33.74.15,Ngaliyan,2023-04-01,269.8,26.4,84.7
33.74.15,Ngaliyan,2023-05-01,66.1,27.3,75.5
33.74.15,Ngaliyan,2023-06-01,39.1,27.7,72.0
33.74.15,Ngaliyan,2023-07-01,25.1,27.5,64.2
33.74.15,Ngaliyan,2023-08-01,1.7,27.9,61.0
33.74.15,Ngaliyan,2023-09-01,7.1,28.4,56.0
33.74.15,Ngaliyan,2023-10-01,40.7,29.1,63.6
33.74.15,Ngaliyan,2023-11-01,126.2,27.9,77.6
33.74.15,Ngaliyan,2023-12-01,136.1,27.5,77.6
33.74.15,Ngaliyan,2024-01-01,325.4,26.5,85.9
33.74.15,Ngaliyan,2024-02-01,305.7,26.6,86.4
33.74.15,Ngaliyan,2024-03-01,307.7,26.7,85.3
33.74.15,Ngaliyan,2024-04-01,244.6,27.3,85.1
33.74.15,Ngaliyan,2024-05-01,26.2,28.8,70.3
33.74.15,Ngaliyan,2024-06-01,63.9,27.9,72.7
33.74.15,Ngaliyan,2024-07-01,36.6,27.6,65.3
33.74.15,Ngaliyan,2024-08-01,14.5,28.0,61.6
33.74.15,Ngaliyan,2024-09-01,64.5,28.1,66.4
33.74.15,Ngaliyan,2024-10-01,55.4,28.8,65.7
33.74.15,Ngaliyan,2024-11-01,274.4,27.4,80.6
33.74.15,Ngaliyan,2024-12-01,404.3,26.5,86.2
33.74.15,Ngaliyan,2025-01-01,388.8,25.8,86.9
33.74.15,Ngaliyan,2025-02-01,198.0,25.9,85.4
33.74.15,Ngaliyan,2025-03-01,187.8,26.6,83.8
33.74.15,Ngaliyan,2025-04-01,138.8,26.9,80.3
33.74.15,Ngaliyan,2025-05-01,202.9,26.9,82.1
33.74.15,Ngaliyan,2025-06-01,95.9,27.5,73.1
33.74.15,Ngaliyan,2025-07-01,40.0,27.9,64.9
33.74.15,Ngaliyan,2025-08-01,103.1,27.2,71.6
33.74.15,Ngaliyan,2025-09-01,127.1,27.8,69.7
33.74.15,Ngaliyan,2025-10-01,290.3,27.7,75.3
33.74.15,Ngaliyan,2025-11-01,242.4,26.8,81.9
33.74.15,Ngaliyan,2025-12-01,289.2,26.5,84.3
33.74.15,Ngaliyan,2026-01-01,351.4,25.5,84.2
33.74.15,Ngaliyan,2026-02-01,252.6,25.8,84.5
33.74.15,Ngaliyan,2026-03-01,191.3,26.3,81.8
33.74.15,Ngaliyan,2026-04-01,136.3,27.7,76.6
33.74.15,Ngaliyan,2026-05-01,110.2,28.0,75.3
33.74.15,Ngaliyan,2026-06-01,34.7,28.4,65.9
33.74.15,Ngaliyan,2026-07-01,4.8,28.1,58.1
33.74.15,Ngaliyan,2026-08-01,11.8,28.2,63.2
33.74.15,Ngaliyan,2026-09-01,16.0,28.6,60.8
33.74.16,Tugu,2021-01-01,407.8,26.0,88.8
33.74.16,Tugu,2021-02-01,481.9,25.8,89.1
33.74.16,Tugu,2021-03-01,238.6,26.6,87.9
33.74.16,Tugu,2021-04-01,116.5,27.2,83.8
33.74.16,Tugu,2021-05-01,166.6,28.0,79.6
33.74.16,Tugu,2021-06-01,123.0,27.3,82.5
33.74.16,Tugu,2021-07-01,11.5,28.3,66.9
33.74.16,Tugu,2021-08-01,54.9,28.6,67.3
33.74.16,Tugu,2021-09-01,54.3,28.4,69.8
33.74.16,Tugu,2021-10-01,95.3,28.3,73.6
33.74.16,Tugu,2021-11-01,351.0,26.8,87.2
33.74.16,Tugu,2021-12-01,506.2,26.6,87.8
33.74.16,Tugu,2022-01-01,304.4,26.3,86.4
33.74.16,Tugu,2022-02-01,322.0,26.4,85.8
33.74.16,Tugu,2022-03-01,371.9,26.7,87.1
33.74.16,Tugu,2022-04-01,180.4,27.2,83.7
33.74.16,Tugu,2022-05-01,189.5,27.4,83.5
33.74.16,Tugu,2022-06-01,180.9,26.8,82.5
33.74.16,Tugu,2022-07-01,71.1,27.3,75.5
33.74.16,Tugu,2022-08-01,53.8,27.9,71.3
33.74.16,Tugu,2022-09-01,86.0,28.1,73.3
33.74.16,Tugu,2022-10-01,341.3,26.6,84.8
33.74.16,Tugu,2022-11-01,391.0,26.6,86.6
33.74.16,Tugu,2022-12-01,312.9,26.5,85.6
33.74.16,Tugu,2023-01-01,338.0,26.2,86.6
33.74.16,Tugu,2023-02-01,392.6,26.0,86.9
33.74.16,Tugu,2023-03-01,323.7,26.6,86.3
33.74.16,Tugu,2023-04-01,269.8,27.1,84.8
33.74.16,Tugu,2023-05-01,66.1,28.0,75.8
33.74.16,Tugu,2023-06-01,39.1,28.4,72.1
33.74.16,Tugu,2023-07-01,25.1,28.2,64.5
33.74.16,Tugu,2023-08-01,1.7,28.6,61.1
33.74.16,Tugu,2023-09-01,7.1,29.1,56.1
33.74.16,Tugu,2023-10-01,40.7,29.8,63.7
33.74.16,Tugu,2023-11-01,126.2,28.6,77.7
33.74.16,Tugu,2023-12-01,136.1,28.2,77.8
33.74.16,Tugu,2024-01-01,325.4,27.2,85.9
33.74.16,Tugu,2024-02-01,305.7,27.3,86.4
33.74.16,Tugu,2024-03-01,307.7,27.4,85.5
33.74.16,Tugu,2024-04-01,244.6,28.0,85.1
33.74.16,Tugu,2024-05-01,26.2,29.5,70.5
33.74.16,Tugu,2024-06-01,63.9,28.6,72.7
33.74.16,Tugu,2024-07-01,36.6,28.3,65.4
33.74.16,Tugu,2024-08-01,14.5,28.7,61.8
33.74.16,Tugu,2024-09-01,64.5,28.8,66.6
33.74.16,Tugu,2024-10-01,55.4,29.5,65.9
33.74.16,Tugu,2024-11-01,274.4,28.1,80.7
33.74.16,Tugu,2024-12-01,404.3,27.1,86.3
33.74.16,Tugu,2025-01-01,388.8,26.5,87.0
33.74.16,Tugu,2025-02-01,198.0,26.6,85.5
33.74.16,Tugu,2025-03-01,187.8,27.3,83.9
33.74.16,Tugu,2025-04-01,138.8,27.6,80.4
33.74.16,Tugu,2025-05-01,202.9,27.6,82.3
33.74.16,Tugu,2025-06-01,95.9,28.2,73.2
33.74.16,Tugu,2025-07-01,40.0,28.6,65.0
33.74.16,Tugu,2025-08-01,103.1,27.9,71.7
33.74.16,Tugu,2025-09-01,127.1,28.5,69.9
33.74.16,Tugu,2025-10-01,290.3,28.4,75.5
33.74.16,Tugu,2025-11-01,242.4,27.5,82.0
33.74.16,Tugu,2025-12-01,289.2,27.2,84.4
33.74.16,Tugu,2026-01-01,351.4,26.2,84.2
33.74.16,Tugu,2026-02-01,252.6,26.4,84.5
33.74.16,Tugu,2026-03-01,191.3,27.0,81.9
33.74.16,Tugu,2026-04-01,136.3,28.4,76.8
33.74.16,Tugu,2026-05-01,110.2,28.7,75.4
33.74.16,Tugu,2026-06-01,34.7,29.0,65.9
33.74.16,Tugu,2026-07-01,4.8,28.8,58.2
33.74.16,Tugu,2026-08-01,11.8,28.9,63.3
33.74.16,Tugu,2026-09-01,16.0,29.3,61.0
