kecamatan_id,kecamatan_nama,week_start,disease,cases,population,rainfall_mm,temp_mean_c,humidity_pct
33.74.11,Tembalang,2023-03-20,DBD,2,185400,79.6,25.9,84.6
33.74.11,Tembalang,2023-03-27,DBD,1,185400,105.2,25.1,87.4
33.74.11,Tembalang,2023-04-03,DBD,1,185400,40.0,25.5,83.3
33.74.11,Tembalang,2023-04-10,DBD,5,185400,125.9,25.3,88.6
33.74.11,Tembalang,2023-04-17,DBD,2,185400,50.1,26.4,82.6
33.74.11,Tembalang,2023-04-24,DBD,1,185400,51.6,26.3,83.4
33.74.11,Tembalang,2023-05-01,DBD,2,185400,44.8,26.3,84.6
33.74.11,Tembalang,2023-05-08,DBD,3,185400,27.9,26.6,80.1
33.74.11,Tembalang,2023-05-15,DBD,0,185400,1.8,26.6,70.6
33.74.11,Tembalang,2023-05-22,DBD,1,185400,1.7,27.1,68.9
33.74.11,Tembalang,2023-05-29,DBD,0,185400,2.9,27.9,66.7
33.74.11,Tembalang,2023-06-05,DBD,3,185400,39.2,27.1,74.6
33.74.11,Tembalang,2023-06-12,DBD,2,185400,9.3,27.4,71.7
33.74.11,Tembalang,2023-06-19,DBD,2,185400,9.3,27.2,70.6
33.74.11,Tembalang,2023-06-26,DBD,0,185400,15.7,27.4,68.3
33.74.11,Tembalang,2023-07-03,DBD,0,185400,32.4,26.6,76.1
33.74.11,Tembalang,2023-07-10,DBD,0,185400,3.9,27.2,67.0
33.74.11,Tembalang,2023-07-17,DBD,0,185400,0.3,27.2,59.0
33.74.11,Tembalang,2023-07-24,DBD,0,185400,1.2,26.7,63.3
33.74.11,Tembalang,2023-07-31,DBD,0,185400,1.2,27.8,61.9
33.74.11,Tembalang,2023-08-07,DBD,1,185400,0.7,26.7,64.4
33.74.11,Tembalang,2023-08-14,DBD,0,185400,2.1,27.3,59.9
33.74.11,Tembalang,2023-08-21,DBD,0,185400,1.4,27.8,61.6
33.74.11,Tembalang,2023-08-28,DBD,0,185400,0.6,27.1,58.4
33.74.11,Tembalang,2023-09-04,DBD,0,185400,0.0,27.5,56.6
33.74.11,Tembalang,2023-09-11,DBD,1,185400,6.5,28.6,58.7
33.74.11,Tembalang,2023-09-18,DBD,0,185400,1.5,28.1,56.7
33.74.11,Tembalang,2023-09-25,DBD,0,185400,3.6,28.8,55.7
33.74.11,Tembalang,2023-10-02,DBD,0,185400,2.3,29.0,60.4
33.74.11,Tembalang,2023-10-09,DBD,0,185400,3.2,29.1,61.6
33.74.11,Tembalang,2023-10-16,DBD,0,185400,2.9,29.5,60.7
33.74.11,Tembalang,2023-10-23,DBD,0,185400,16.1,28.9,64.0
33.74.11,Tembalang,2023-10-30,DBD,1,185400,29.3,28.1,73.9
33.74.11,Tembalang,2023-11-06,DBD,0,185400,17.0,27.8,75.4
33.74.11,Tembalang,2023-11-13,DBD,0,185400,27.8,27.9,76.7
33.74.11,Tembalang,2023-11-20,DBD,0,185400,37.9,27.7,77.7
33.74.11,Tembalang,2023-11-27,DBD,0,185400,91.7,26.2,84.4
33.74.11,Tembalang,2023-12-04,DBD,0,185400,69.3,26.2,87.4
33.74.11,Tembalang,2023-12-11,DBD,0,185400,14.9,27.4,74.3
33.74.11,Tembalang,2023-12-18,DBD,0,185400,8.9,28.1,67.4
33.74.11,Tembalang,2023-12-25,DBD,2,185400,64.4,26.9,83.9
33.74.12,Banyumanik,2023-01-02,DBD,2,142100,88.7,24.9,86.7
33.74.12,Banyumanik,2023-01-09,DBD,0,142100,53.4,25.4,86.0
33.74.12,Banyumanik,2023-01-16,DBD,2,142100,72.7,25.0,88.0
33.74.12,Banyumanik,2023-01-23,DBD,5,142100,102.6,24.7,89.1
33.74.12,Banyumanik,2023-01-30,DBD,1,142100,52.1,25.1,86.3
33.74.12,Banyumanik,2023-02-06,DBD,4,142100,79.4,25.0,86.6
33.74.12,Banyumanik,2023-02-13,DBD,0,142100,184.4,24.6,90.3
33.74.12,Banyumanik,2023-02-20,DBD,1,142100,73.6,24.9,86.0
33.74.12,Banyumanik,2023-02-27,DBD,0,142100,142.2,24.3,89.4
33.74.12,Banyumanik,2023-03-06,DBD,1,142100,54.1,25.4,86.3
33.74.12,Banyumanik,2023-03-13,DBD,3,142100,61.1,25.4,85.3
33.74.12,Banyumanik,2023-03-20,DBD,0,142100,79.6,25.9,84.6
33.74.12,Banyumanik,2023-03-27,DBD,1,142100,105.2,25.1,87.4
33.74.12,Banyumanik,2023-04-03,DBD,0,142100,40.0,25.5,83.3
33.74.12,Banyumanik,2023-04-10,DBD,2,142100,125.9,25.3,88.6
33.74.12,Banyumanik,2023-04-17,DBD,1,142100,50.1,26.4,82.6
33.74.12,Banyumanik,2023-04-24,DBD,3,142100,51.6,26.3,83.4
33.74.12,Banyumanik,2023-05-01,DBD,1,142100,44.8,26.3,84.6
33.74.12,Banyumanik,2023-05-08,DBD,0,142100,27.9,26.6,80.1
33.74.12,Banyumanik,2023-05-15,DBD,0,142100,1.8,26.6,70.6
33.74.12,Banyumanik,2023-05-22,DBD,0,142100,1.7,27.1,68.9
33.74.12,Banyumanik,2023-05-29,DBD,0,142100,2.9,27.9,66.7
33.74.12,Banyumanik,2023-06-05,DBD,1,142100,39.2,27.1,74.6
33.74.12,Banyumanik,2023-06-12,DBD,2,142100,9.3,27.4,71.7
33.74.12,Banyumanik,2023-06-19,DBD,0,142100,9.3,27.2,70.6
33.74.12,Banyumanik,2023-06-26,DBD,1,142100,15.7,27.4,68.3
33.74.12,Banyumanik,2023-07-03,DBD,0,142100,32.4,26.6,76.1
33.74.12,Banyumanik,2023-07-10,DBD,1,142100,3.9,27.2,67.0
33.74.12,Banyumanik,2023-07-17,DBD,0,142100,0.3,27.2,59.0
33.74.12,Banyumanik,2023-07-24,DBD,0,142100,1.2,26.7,63.3
33.74.12,Banyumanik,2023-07-31,DBD,0,142100,1.2,27.8,61.9
33.74.12,Banyumanik,2023-08-07,DBD,0,142100,0.7,26.7,64.4
33.74.12,Banyumanik,2023-08-14,DBD,0,142100,2.1,27.3,59.9
33.74.12,Banyumanik,2023-08-21,DBD,0,142100,1.4,27.8,61.6
33.74.12,Banyumanik,2023-08-28,DBD,0,142100,0.6,27.1,58.4
33.74.12,Banyumanik,2023-09-04,DBD,0,142100,0.0,27.5,56.6
33.74.12,Banyumanik,2023-09-11,DBD,0,142100,6.5,28.6,58.7
33.74.12,Banyumanik,2023-09-18,DBD,1,142100,1.5,28.1,56.7
33.74.12,Banyumanik,2023-09-25,DBD,0,142100,3.6,28.8,55.7
33.74.12,Banyumanik,2023-10-02,DBD,0,142100,2.3,29.0,60.4
33.74.12,Banyumanik,2023-10-09,DBD,0,142100,3.2,29.1,61.6
33.74.12,Banyumanik,2023-10-16,DBD,0,142100,2.9,29.5,60.7
33.74.12,Banyumanik,2023-10-23,DBD,0,142100,16.1,28.9,64.0
33.74.12,Banyumanik,2023-10-30,DBD,0,142100,29.3,28.1,73.9
33.74.12,Banyumanik,2023-11-06,DBD,0,142100,17.0,27.8,75.4
33.74.12,Banyumanik,2023-11-13,DBD,0,142100,27.8,27.9,76.7
33.74.12,Banyumanik,2023-11-20,DBD,0,142100,37.9,27.7,77.7
33.74.12,Banyumanik,2023-11-27,DBD,0,142100,91.7,26.2,84.4
33.74.12,Banyumanik,2023-12-04,DBD,0,142100,69.3,26.2,87.4
33.74.12,Banyumanik,2023-12-11,DBD,0,142100,14.9,27.4,74.3
33.74.12,Banyumanik,2023-12-18,DBD,0,142100,8.9,28.1,67.4
33.74.12,Banyumanik,2023-12-25,DBD,1,142100,64.4,26.9,83.9
33.74.13,Gunungpati,2023-01-02,DBD,1,98200,106.9,24.0,86.6
33.74.13,Gunungpati,2023-01-09,DBD,0,98200,63.6,24.5,84.3
33.74.13,Gunungpati,2023-01-16,DBD,0,98200,102.2,24.1,87.3
33.74.13,Gunungpati,2023-01-23,DBD,1,98200,115.7,23.8,88.7
33.74.13,Gunungpati,2023-01-30,DBD,0,98200,59.2,24.2,87.1
33.74.13,Gunungpati,2023-02-06,DBD,0,98200,82.1,23.9,87.6
33.74.13,Gunungpati,2023-02-13,DBD,0,98200,192.6,23.8,88.6
33.74.13,Gunungpati,2023-02-20,DBD,0,98200,82.4,23.7,88.3
33.74.13,Gunungpati,2023-02-27,DBD,0,98200,162.4,23.4,89.6
33.74.13,Gunungpati,2023-03-06,DBD,0,98200,81.6,24.5,85.7
33.74.13,Gunungpati,2023-03-13,DBD,0,98200,64.2,24.5,85.7
33.74.13,Gunungpati,2023-03-20,DBD,1,98200,88.6,25.1,85.1
33.74.13,Gunungpati,2023-03-27,DBD,2,98200,120.0,24.3,87.3
33.74.13,Gunungpati,2023-04-03,DBD,2,98200,56.0,24.6,82.7
33.74.13,Gunungpati,2023-04-10,DBD,0,98200,145.5,24.6,86.6
33.74.13,Gunungpati,2023-04-17,DBD,0,98200,73.9,25.4,83.9
33.74.13,Gunungpati,2023-04-24,DBD,2,98200,49.6,25.4,84.1
33.74.13,Gunungpati,2023-05-01,DBD,1,98200,65.1,25.4,85.9
33.74.13,Gunungpati,2023-05-08,DBD,0,98200,24.8,25.7,80.7
33.74.13,Gunungpati,2023-05-15,DBD,0,98200,6.0,25.3,73.0
33.74.13,Gunungpati,2023-05-22,DBD,0,98200,2.8,25.8,72.0
33.74.13,Gunungpati,2023-05-29,DBD,1,98200,4.3,26.5,69.7
33.74.13,Gunungpati,2023-06-05,DBD,0,98200,27.0,25.8,75.9
33.74.13,Gunungpati,2023-06-12,DBD,0,98200,13.8,26.1,74.4
33.74.13,Gunungpati,2023-06-19,DBD,0,98200,17.1,25.7,74.4
33.74.13,Gunungpati,2023-06-26,DBD,0,98200,14.0,25.9,71.9
33.74.13,Gunungpati,2023-07-03,DBD,0,98200,43.7,25.4,77.1
33.74.13,Gunungpati,2023-07-10,DBD,0,98200,9.0,25.6,72.1
33.74.13,Gunungpati,2023-07-17,DBD,0,98200,0.0,25.7,63.0
33.74.13,Gunungpati,2023-07-24,DBD,0,98200,2.7,25.5,65.6
33.74.13,Gunungpati,2023-07-31,DBD,0,98200,2.4,26.8,62.7
33.74.13,Gunungpati,2023-08-07,DBD,0,98200,2.2,25.6,66.0
33.74.13,Gunungpati,2023-08-14,DBD,0,98200,0.3,26.3,59.3
33.74.13,Gunungpati,2023-08-21,DBD,0,98200,2.3,26.7,62.0
33.74.13,Gunungpati,2023-08-28,DBD,0,98200,0.0,26.1,59.4
33.74.13,Gunungpati,2023-09-04,DBD,0,98200,0.2,26.6,56.0
33.74.13,Gunungpati,2023-09-11,DBD,0,98200,10.0,27.3,60.0
33.74.13,Gunungpati,2023-09-18,DBD,0,98200,2.2,26.8,57.0
33.74.13,Gunungpati,2023-09-25,DBD,0,98200,2.8,27.7,56.3
33.74.13,Gunungpati,2023-10-02,DBD,0,98200,2.7,28.0,60.9
33.74.13,Gunungpati,2023-10-09,DBD,0,98200,8.0,27.9,63.0
33.74.13,Gunungpati,2023-10-16,DBD,0,98200,4.2,28.3,63.0
33.74.13,Gunungpati,2023-10-23,DBD,0,98200,17.8,27.7,65.4
33.74.13,Gunungpati,2023-10-30,DBD,0,98200,31.6,27.2,73.3
33.74.13,Gunungpati,2023-11-06,DBD,0,98200,32.6,26.8,76.7
33.74.13,Gunungpati,2023-11-13,DBD,0,98200,51.3,26.6,77.0
33.74.13,Gunungpati,2023-11-20,DBD,0,98200,52.2,26.5,79.1
33.74.13,Gunungpati,2023-11-27,DBD,0,98200,130.8,25.2,85.4
33.74.13,Gunungpati,2023-12-04,DBD,0,98200,104.4,25.3,86.6
33.74.13,Gunungpati,2023-12-11,DBD,1,98200,17.1,26.2,75.7
33.74.13,Gunungpati,2023-12-18,DBD,0,98200,6.4,26.6,72.0
33.74.13,Gunungpati,2023-12-25,DBD,0,98200,92.4,25.7,86.1
33.74.14,Mijen,2023-01-02,DBD,2,78900,102.9,24.5,86.7
33.74.14,Mijen,2023-01-09,DBD,0,78900,61.2,25.3,83.3
33.74.14,Mijen,2023-01-16,DBD,4,78900,81.3,24.7,87.1
33.74.14,Mijen,2023-01-23,DBD,0,78900,129.9,24.3,89.6
33.74.14,Mijen,2023-01-30,DBD,0,78900,87.8,24.6,88.7
33.74.14,Mijen,2023-02-06,DBD,0,78900,80.6,24.3,88.9
33.74.14,Mijen,2023-02-13,DBD,2,78900,193.4,24.2,89.0
33.74.14,Mijen,2023-02-20,DBD,1,78900,108.1,24.1,90.7
33.74.14,Mijen,2023-02-27,DBD,0,78900,179.7,23.9,90.7
33.74.14,Mijen,2023-03-06,DBD,0,78900,89.7,25.0,86.6
33.74.14,Mijen,2023-03-13,DBD,1,78900,67.4,24.9,87.3
33.74.14,Mijen,2023-03-20,DBD,0,78900,90.5,25.6,86.6
33.74.14,Mijen,2023-03-27,DBD,2,78900,99.1,24.7,88.7
33.74.14,Mijen,2023-04-03,DBD,2,78900,54.0,25.2,82.4
33.74.14,Mijen,2023-04-10,DBD,1,78900,113.3,25.3,85.9
33.74.14,Mijen,2023-04-17,DBD,2,78900,78.4,25.9,85.9
33.74.14,Mijen,2023-04-24,DBD,0,78900,64.9,25.9,85.3
33.74.14,Mijen,2023-05-01,DBD,2,78900,130.2,25.9,87.3
33.74.14,Mijen,2023-05-08,DBD,0,78900,22.9,26.3,81.6
33.74.14,Mijen,2023-05-15,DBD,0,78900,5.2,26.0,73.6
33.74.14,Mijen,2023-05-22,DBD,0,78900,4.0,26.4,73.0
33.74.14,Mijen,2023-05-29,DBD,1,78900,2.7,27.0,70.7
33.74.14,Mijen,2023-06-05,DBD,0,78900,27.9,26.4,76.1
33.74.14,Mijen,2023-06-12,DBD,0,78900,15.8,26.5,76.1
33.74.14,Mijen,2023-06-19,DBD,0,78900,22.8,26.1,76.0
33.74.14,Mijen,2023-06-26,DBD,0,78900,15.1,26.3,73.6
33.74.14,Mijen,2023-07-03,DBD,0,78900,41.3,26.0,77.4
33.74.14,Mijen,2023-07-10,DBD,0,78900,6.7,25.8,75.7
33.74.14,Mijen,2023-07-17,DBD,0,78900,0.5,25.7,68.4
33.74.14,Mijen,2023-07-24,DBD,0,78900,3.1,25.7,67.6
33.74.14,Mijen,2023-07-31,DBD,0,78900,3.9,27.1,65.3
33.74.14,Mijen,2023-08-07,DBD,0,78900,5.7,26.0,67.7
33.74.14,Mijen,2023-08-14,DBD,0,78900,0.0,26.5,62.1
33.74.14,Mijen,2023-08-21,DBD,0,78900,2.8,27.0,63.3
33.74.14,Mijen,2023-08-28,DBD,0,78900,0.1,26.6,59.9
33.74.14,Mijen,2023-09-04,DBD,0,78900,0.4,27.2,56.1
33.74.14,Mijen,2023-09-11,DBD,0,78900,16.9,27.6,62.4
33.74.14,Mijen,2023-09-18,DBD,0,78900,2.3,27.4,57.0
33.74.14,Mijen,2023-09-25,DBD,0,78900,6.7,28.2,57.3
33.74.14,Mijen,2023-10-02,DBD,0,78900,4.2,28.5,62.3
33.74.14,Mijen,2023-10-09,DBD,0,78900,9.6,28.5,63.0
33.74.14,Mijen,2023-10-16,DBD,0,78900,17.0,28.7,65.9
33.74.14,Mijen,2023-10-23,DBD,0,78900,29.0,28.0,68.0
33.74.14,Mijen,2023-10-30,DBD,0,78900,46.9,27.8,73.4
33.74.14,Mijen,2023-11-06,DBD,0,78900,39.1,27.5,75.9
33.74.14,Mijen,2023-11-13,DBD,0,78900,50.0,27.4,75.0
33.74.14,Mijen,2023-11-20,DBD,0,78900,63.9,27.2,78.4
33.74.14,Mijen,2023-11-27,DBD,1,78900,120.0,25.9,85.1
33.74.14,Mijen,2023-12-04,DBD,0,78900,94.6,25.9,86.1
33.74.14,Mijen,2023-12-11,DBD,0,78900,11.3,26.9,75.4
33.74.14,Mijen,2023-12-18,DBD,0,78900,9.5,27.0,73.1
33.74.14,Mijen,2023-12-25,DBD,0,78900,108.5,26.3,87.0
33.74.15,Ngaliyan,2023-01-02,DBD,1,145800,96.2,25.4,86.4
33.74.15,Ngaliyan,2023-01-09,DBD,1,145800,37.8,25.9,86.0
33.74.15,Ngaliyan,2023-01-16,DBD,3,145800,80.4,25.6,86.4
33.74.15,Ngaliyan,2023-01-23,DBD,3,145800,96.6,25.3,87.7
33.74.15,Ngaliyan,2023-01-30,DBD,0,145800,63.8,25.7,85.6
33.74.15,Ngaliyan,2023-02-06,DBD,1,145800,50.7,25.5,86.0
33.74.15,Ngaliyan,2023-02-13,DBD,0,145800,185.0,25.3,88.0
33.74.15,Ngaliyan,2023-02-20,DBD,1,145800,68.5,25.3,86.1
33.74.15,Ngaliyan,2023-02-27,DBD,0,145800,209.7,24.9,88.3
33.74.15,Ngaliyan,2023-03-06,DBD,2,145800,36.3,25.8,87.0
33.74.15,Ngaliyan,2023-03-13,DBD,2,145800,35.1,26.0,85.6
33.74.15,Ngaliyan,2023-03-20,DBD,2,145800,56.2,26.5,85.3
33.74.15,Ngaliyan,2023-03-27,DBD,1,145800,71.3,25.8,86.6
33.74.15,Ngaliyan,2023-04-03,DBD,3,145800,42.5,26.1,84.1
33.74.15,Ngaliyan,2023-04-10,DBD,2,145800,116.3,26.1,87.1
33.74.15,Ngaliyan,2023-04-17,DBD,5,145800,29.5,27.0,82.6
33.74.15,Ngaliyan,2023-04-24,DBD,1,145800,40.2,26.9,83.7
33.74.15,Ngaliyan,2023-05-01,DBD,0,145800,50.6,26.9,85.6
33.74.15,Ngaliyan,2023-05-08,DBD,2,145800,13.8,27.3,79.0
33.74.15,Ngaliyan,2023-05-15,DBD,0,145800,1.0,27.1,71.7
33.74.15,Ngaliyan,2023-05-22,DBD,1,145800,0.5,27.6,69.9
33.74.15,Ngaliyan,2023-05-29,DBD,0,145800,0.6,28.2,68.1
33.74.15,Ngaliyan,2023-06-05,DBD,0,145800,16.4,27.6,73.9
33.74.15,Ngaliyan,2023-06-12,DBD,2,145800,10.8,27.7,73.4
33.74.15,Ngaliyan,2023-06-19,DBD,0,145800,8.5,27.3,73.7
33.74.15,Ngaliyan,2023-06-26,DBD,2,145800,4.8,27.9,66.7
33.74.15,Ngaliyan,2023-07-03,DBD,0,145800,15.0,27.4,72.0
33.74.15,Ngaliyan,2023-07-10,DBD,0,145800,7.4,27.5,67.1
33.74.15,Ngaliyan,2023-07-17,DBD,0,145800,0.1,27.7,57.6
33.74.15,Ngaliyan,2023-07-24,DBD,0,145800,0.8,27.4,60.7
33.74.15,Ngaliyan,2023-07-31,DBD,0,145800,0.6,28.3,60.9
33.74.15,Ngaliyan,2023-08-07,DBD,0,145800,0.3,27.3,62.9
33.74.15,Ngaliyan,2023-08-14,DBD,0,145800,0.3,27.9,58.3
33.74.15,Ngaliyan,2023-08-21,DBD,0,145800,0.3,28.1,60.7
33.74.15,Ngaliyan,2023-08-28,DBD,0,145800,0.2,27.5,58.6
33.74.15,Ngaliyan,2023-09-04,DBD,0,145800,0.5,27.9,55.9
33.74.15,Ngaliyan,2023-09-11,DBD,1,145800,5.0,28.7,58.4
33.74.15,Ngaliyan,2023-09-18,DBD,1,145800,0.8,28.4,55.4
33.74.15,Ngaliyan,2023-09-25,DBD,0,145800,0.8,29.0,56.0
33.74.15,Ngaliyan,2023-10-02,DBD,0,145800,5.4,29.1,61.4
33.74.15,Ngaliyan,2023-10-09,DBD,0,145800,8.3,29.0,64.4
33.74.15,Ngaliyan,2023-10-16,DBD,0,145800,1.0,29.6,61.7
33.74.15,Ngaliyan,2023-10-23,DBD,0,145800,23.8,28.9,66.0
33.74.15,Ngaliyan,2023-10-30,DBD,0,145800,35.3,28.4,74.9
33.74.15,Ngaliyan,2023-11-06,DBD,0,145800,12.5,28.1,75.1
33.74.15,Ngaliyan,2023-11-13,DBD,0,145800,27.0,28.2,76.6
33.74.15,Ngaliyan,2023-11-20,DBD,1,145800,31.0,27.8,79.0
33.74.15,Ngaliyan,2023-11-27,DBD,0,145800,56.7,26.7,83.6
33.74.15,Ngaliyan,2023-12-04,DBD,0,145800,47.6,26.7,86.4
33.74.15,Ngaliyan,2023-12-11,DBD,0,145800,3.4,28.0,72.1
33.74.15,Ngaliyan,2023-12-18,DBD,0,145800,7.2,28.7,64.6
33.74.15,Ngaliyan,2023-12-25,DBD,0,145800,43.8,27.3,83.3
33.74.16,Tugu,2023-01-02,DBD,0,32100,96.2,26.1,86.6
33.74.16,Tugu,2023-01-09,DBD,0,32100,37.8,26.6,86.0
33.74.16,Tugu,2023-01-16,DBD,0,32100,80.4,26.3,86.6
33.74.16,Tugu,2023-01-23,DBD,0,32100,96.6,26.0,87.7
33.74.16,Tugu,2023-01-30,DBD,0,32100,63.8,26.4,85.6
33.74.16,Tugu,2023-02-06,DBD,1,32100,50.7,26.2,86.0
33.74.16,Tugu,2023-02-13,DBD,0,32100,185.0,26.0,88.1
33.74.16,Tugu,2023-02-20,DBD,0,32100,68.5,26.0,86.3
33.74.16,Tugu,2023-02-27,DBD,1,32100,209.7,25.6,88.3
33.74.16,Tugu,2023-03-06,DBD,0,32100,36.3,26.5,87.0
33.74.16,Tugu,2023-03-13,DBD,0,32100,35.1,26.7,85.7
33.74.16,Tugu,2023-03-20,DBD,0,32100,56.2,27.2,85.4
33.74.16,Tugu,2023-03-27,DBD,0,32100,71.3,26.5,86.7
33.74.16,Tugu,2023-04-03,DBD,1,32100,42.5,26.8,84.3
33.74.16,Tugu,2023-04-10,DBD,0,32100,116.3,26.8,87.3
33.74.16,Tugu,2023-04-17,DBD,1,32100,29.5,27.7,82.7
33.74.16,Tugu,2023-04-24,DBD,0,32100,40.2,27.6,83.7
33.74.16,Tugu,2023-05-01,DBD,1,32100,50.6,27.6,85.9
33.74.16,Tugu,2023-05-08,DBD,0,32100,13.8,28.0,79.3
33.74.16,Tugu,2023-05-15,DBD,0,32100,1.0,27.8,72.0
33.74.16,Tugu,2023-05-22,DBD,0,32100,0.5,28.3,70.0
33.74.16,Tugu,2023-05-29,DBD,0,32100,0.6,28.9,68.3
33.74.16,Tugu,2023-06-05,DBD,0,32100,16.4,28.3,73.9
33.74.16,Tugu,2023-06-12,DBD,0,32100,10.8,28.4,73.4
33.74.16,Tugu,2023-06-19,DBD,0,32100,8.5,28.0,73.7
33.74.16,Tugu,2023-06-26,DBD,0,32100,4.8,28.6,67.0
33.74.16,Tugu,2023-07-03,DBD,0,32100,15.0,28.1,72.4
33.74.16,Tugu,2023-07-10,DBD,0,32100,7.4,28.2,67.6
33.74.16,Tugu,2023-07-17,DBD,0,32100,0.1,28.4,57.9
33.74.16,Tugu,2023-07-24,DBD,0,32100,0.8,28.1,61.0
33.74.16,Tugu,2023-07-31,DBD,0,32100,0.6,29.0,61.1
33.74.16,Tugu,2023-08-07,DBD,0,32100,0.3,28.0,62.9
33.74.16,Tugu,2023-08-14,DBD,0,32100,0.3,28.6,58.3
33.74.16,Tugu,2023-08-21,DBD,0,32100,0.3,28.8,61.0
33.74.16,Tugu,2023-08-28,DBD,0,32100,0.2,28.2,58.7
33.74.16,Tugu,2023-09-04,DBD,0,32100,0.5,28.6,56.0
33.74.16,Tugu,2023-09-11,DBD,0,32100,5.0,29.4,58.4
33.74.16,Tugu,2023-09-18,DBD,0,32100,0.8,29.1,55.7
33.74.16,Tugu,2023-09-25,DBD,0,32100,0.8,29.6,56.1
33.74.16,Tugu,2023-10-02,DBD,0,32100,5.4,29.8,61.6
33.74.16,Tugu,2023-10-09,DBD,0,32100,8.3,29.7,64.6
33.74.16,Tugu,2023-10-16,DBD,0,32100,1.0,30.3,61.9
33.74.16,Tugu,2023-10-23,DBD,0,32100,23.8,29.6,66.1
33.74.16,Tugu,2023-10-30,DBD,0,32100,35.3,29.1,74.9
33.74.16,Tugu,2023-11-06,DBD,0,32100,12.5,28.8,75.3
33.74.16,Tugu,2023-11-13,DBD,0,32100,27.0,28.9,76.7
33.74.16,Tugu,2023-11-20,DBD,0,32100,31.0,28.5,79.0
33.74.16,Tugu,2023-11-27,DBD,0,32100,56.7,27.4,83.6
33.74.16,Tugu,2023-12-04,DBD,0,32100,47.6,27.4,86.4
33.74.16,Tugu,2023-12-11,DBD,0,32100,3.4,28.7,72.3
33.74.16,Tugu,2023-12-18,DBD,0,32100,7.2,29.4,65.1
33.74.16,Tugu,2023-12-25,DBD,0,32100,43.8,28.0,83.3
33.74.01,Semarang Tengah,2024-01-01,DBD,0,62540,109.7,26.9,86.7
33.74.01,Semarang Tengah,2024-01-08,DBD,0,62540,34.3,27.2,84.3
33.74.01,Semarang Tengah,2024-01-15,DBD,0,62540,39.7,26.8,86.3
33.74.01,Semarang Tengah,2024-01-22,DBD,1,62540,55.5,26.5,86.3
33.74.01,Semarang Tengah,2024-01-29,DBD,0,62540,89.0,26.5,86.9
33.74.01,Semarang Tengah,2024-02-05,DBD,0,62540,73.8,26.5,86.0
33.74.01,Semarang Tengah,2024-02-12,DBD,1,62540,52.4,27.1,86.1
33.74.01,Semarang Tengah,2024-02-19,DBD,0,62540,37.0,27.4,84.3
33.74.01,Semarang Tengah,2024-02-26,DBD,1,62540,47.2,27.3,83.9
33.74.01,Semarang Tengah,2024-03-04,DBD,0,62540,90.6,27.1,86.1
33.74.01,Semarang Tengah,2024-03-11,DBD,0,62540,63.7,26.4,85.9
33.74.01,Semarang Tengah,2024-03-18,DBD,0,62540,14.9,27.3,81.1
33.74.01,Semarang Tengah,2024-03-25,DBD,0,62540,31.3,28.0,81.3
33.74.01,Semarang Tengah,2024-04-01,DBD,0,62540,29.1,27.7,84.6
33.74.01,Semarang Tengah,2024-04-08,DBD,0,62540,41.3,27.7,83.1
33.74.01,Semarang Tengah,2024-04-15,DBD,0,62540,55.3,27.7,83.7
33.74.01,Semarang Tengah,2024-04-22,DBD,0,62540,67.2,27.8,82.6
33.74.01,Semarang Tengah,2024-04-29,DBD,0,62540,6.1,29.3,71.3
33.74.01,Semarang Tengah,2024-05-06,DBD,0,62540,6.6,29.7,64.0
33.74.01,Semarang Tengah,2024-05-13,DBD,0,62540,2.0,30.5,61.6
33.74.01,Semarang Tengah,2024-05-20,DBD,1,62540,13.7,29.2,70.0
33.74.01,Semarang Tengah,2024-05-27,DBD,0,62540,20.5,29.5,69.7
33.74.01,Semarang Tengah,2024-06-03,DBD,1,62540,4.5,28.4,73.1
33.74.01,Semarang Tengah,2024-06-10,DBD,1,62540,29.8,27.8,77.7
33.74.01,Semarang Tengah,2024-06-17,DBD,0,62540,3.1,28.5,63.0
33.74.01,Semarang Tengah,2024-06-24,DBD,0,62540,14.4,28.7,71.1
33.74.01,Semarang Tengah,2024-07-01,DBD,0,62540,33.3,27.6,76.1
33.74.01,Semarang Tengah,2024-07-08,DBD,0,62540,0.4,27.7,63.6
33.74.01,Semarang Tengah,2024-07-15,DBD,0,62540,0.5,28.2,59.4
33.74.01,Semarang Tengah,2024-07-22,DBD,0,62540,0.5,28.5,61.9
33.74.01,Semarang Tengah,2024-07-29,DBD,0,62540,13.1,28.3,67.0
33.74.01,Semarang Tengah,2024-08-05,DBD,0,62540,2.5,28.1,66.6
33.74.01,Semarang Tengah,2024-08-12,DBD,0,62540,0.0,28.0,58.1
33.74.01,Semarang Tengah,2024-08-19,DBD,1,62540,0.0,28.6,61.3
33.74.01,Semarang Tengah,2024-08-26,DBD,0,62540,0.2,29.4,56.4
33.74.01,Semarang Tengah,2024-09-02,DBD,0,62540,17.8,29.3,62.4
33.74.01,Semarang Tengah,2024-09-09,DBD,0,62540,37.2,28.1,69.4
33.74.01,Semarang Tengah,2024-09-16,DBD,0,62540,0.4,28.3,59.0
33.74.01,Semarang Tengah,2024-09-23,DBD,0,62540,23.0,28.1,74.9
33.74.01,Semarang Tengah,2024-09-30,DBD,0,62540,9.0,29.5,66.7
33.74.01,Semarang Tengah,2024-10-07,DBD,0,62540,28.7,30.0,63.0
